ID Cliente;Escolaridade;Tem Filhos;Salário;Idade;Estado;Estado Civil;Profissão;Hobbies (Código);Número de Cartões de Crédito
4563;Médio;Não;4722.75;75.36;MT;Solteiro;Empresário;VA;3
4564;Pós-Graduação;Não;7683.37;52.45;MA;Divorciado;Médico;VHKL;1
4565;Fundamental;Não;7531.59;72.5;PB;Divorciado;Outros;EW;0
4566;Médio;Sim;5285.01;36.82;AC;Casado;Outros;ON;0
4567;Pós-Graduação;Sim;4955.56;48.12;MG;Casado;Empresário;U;3
4568;Superior;Sim;1253.83;74.39;ES;Solteiro;Advogado;JA;1
4569;Pós-Graduação;Não;5616.17;36.55;DF;Solteiro;Outros;EVEL;0
4570;Superior;Sim;6450.67;52.65;RO;Casado;Artista;H;1
4571;Pós-Graduação;Não;7103.13;72.09;MS;Divorciado;Outros;XWZJO;0
4572;Superior;Sim;4079.19;57.62;AM;Solteiro;Estudante;QM;0
4573;Pós-Graduação;Não;5684.77;52.73;PE;Casado;Outros;OIQDK;1
4574;Pós-Graduação;Sim;3031.65;39.79;AM;Divorciado;Advogado;C;0
4575;Superior;Sim;3315.63;45.87;RR;Viúvo;Engenheiro;GJPN;2
4576;Fundamental;Sim;8416.34;23.73;PI;Casado;Professor;CD;0
4577;Médio;Sim;3679.0;18.02;SC;Divorciado;Professor;N;3
4578;Superior;Sim;3503.38;62.37;TO;Viúvo;Outros;NO;3
4579;Médio;Sim;9565.25;76.08;RR;Solteiro;Empresário;DW;3
4580;Fundamental;Sim;7849.6;60.11;AL;Solteiro;Engenheiro;NRGTU;0
4581;Médio;Não;5311.12;40.76;RR;Solteiro;Artista;A;2
4582;Médio;Sim;1461.2;23.99;RJ;Solteiro;Médico;DQL;2
4583;Médio;Sim;6068.01;52.7;AM;Casado;Outros;AWCIX;2
4584;Pós-Graduação;Não;4299.61;68.72;PB;Casado;Advogado;D;0
4585;Fundamental;Não;2197.77;44.38;AC;Solteiro;Engenheiro;UGDO;3
4586;Fundamental;Sim;4032.93;41.96;PA;Divorciado;Engenheiro;WZ;0
4587;Médio;Não;4565.46;60.4;RN;Solteiro;Médico;KAHPH;1
4588;Pós-Graduação;Sim;5428.55;74.76;RS;Casado;Estudante;CCH;0
4589;Pós-Graduação;Não;2802.61;51.47;SE;Divorciado;Professor;CDHU;1
4590;Pós-Graduação;Não;9819.1;44.85;AL;Solteiro;Artista;CL;3
4591;Pós-Graduação;Não;2590.33;30.75;ES;Divorciado;Engenheiro;SGG;3
4592;Superior;Sim;7645.25;56.19;DF;Divorciado;Professor;ZPQ;0
4593;Fundamental;Não;8595.06;44.95;PE;Viúvo;Advogado;IERT;0
4594;Médio;Não;9977.41;64.62;DF;Casado;Engenheiro;I;2
4595;Fundamental;Não;9942.51;44.91;MG;Viúvo;Engenheiro;VDD;1
4596;Fundamental;Não;2289.88;38.63;PE;Divorciado;Outros;ILM;0
4597;Pós-Graduação;Sim;5374.17;19.58;PR;Casado;Estudante;RZ;0
4598;Pós-Graduação;Não;6735.72;52.0;PR;Viúvo;Engenheiro;C;2
4599;Fundamental;Não;3972.28;64.55;PB;Divorciado;Médico;ILD;3
4600;Superior;Não;3083.39;29.17;PE;Viúvo;Empresário;FPISW;2
4601;Médio;Não;7711.71;47.16;PI;Divorciado;Estudante;PUR;2
4602;Superior;Sim;6984.5;43.0;RO;Viúvo;Outros;DOGYQ;0
4603;Médio;Sim;6741.78;52.66;DF;Casado;Médico;RDH;3
4604;Médio;Sim;3050.11;40.72;PE;Solteiro;Advogado;QR;1
4605;Superior;Não;3704.64;21.54;PE;Divorciado;Professor;PXCH;0
4606;Médio;Não;1315.49;65.11;MG;Casado;Médico;FXLO;0
4607;Superior;Não;2542.26;27.31;RS;Casado;Artista;X;3
4608;Superior;Não;9866.7;64.77;AM;Divorciado;Empresário;JPURO;2
4609;Pós-Graduação;Não;7407.16;46.34;AL;Casado;Engenheiro;KFD;3
4610;Médio;Não;1846.34;36.82;PI;Casado;Artista;LEIHF;3
4611;Pós-Graduação;Não;5528.39;64.29;AL;Solteiro;Outros;MSSFY;2
4612;Superior;Não;3992.46;50.42;PA;Divorciado;Empresário;TMQBM;0
4613;Médio;Sim;6954.74;78.38;RS;Solteiro;Estudante;ZOGH;0
4614;Superior;Sim;3781.38;53.29;AC;Viúvo;Engenheiro;YTPU;2
4615;Médio;Não;7887.0;69.84;SP;Divorciado;Empresário;QYT;0
4616;Pós-Graduação;Não;4473.93;68.15;SP;Viúvo;Estudante;Z;0
4617;Superior;Sim;8416.67;75.11;SE;Viúvo;Artista;FZQ;0
4618;Fundamental;Sim;7242.1;26.71;MS;Casado;Engenheiro;U;1
4619;Pós-Graduação;Sim;6232.09;33.71;SE;Viúvo;Professor;FYTWT;2
4620;Médio;Sim;9273.36;66.3;AC;Casado;Advogado;GGO;1
4621;Fundamental;Não;8035.75;27.82;MG;Casado;Empresário;DA;1
4622;Pós-Graduação;Não;4444.73;54.36;MS;Solteiro;Empresário;RPR;2
4623;Fundamental;Não;5871.2;49.1;MT;Viúvo;Médico;V;2
4624;Fundamental;Não;9777.15;26.36;DF;Casado;Engenheiro;TOW;0
4625;Superior;Não;3113.33;32.43;SP;Divorciado;Médico;BSDPD;0
4626;Fundamental;Sim;4394.82;61.78;RR;Casado;Artista;YMJJJ;0
4627;Médio;Sim;5065.99;31.03;RS;Solteiro;Outros;OWKC;0
4628;Médio;Não;2181.74;76.9;SP;Divorciado;Médico;UAF;3
4629;Superior;Não;4864.63;32.83;MT;Solteiro;Engenheiro;SA;3
4630;Fundamental;Sim;7370.41;78.0;SP;Divorciado;Empresário;DOFV;2
4631;Médio;Não;4145.55;66.27;BA;Divorciado;Estudante;CXO;2
4632;Fundamental;Não;8868.71;57.01;PR;Casado;Outros;YLZ;2
4633;Pós-Graduação;Não;4061.38;76.96;RJ;Casado;Advogado;FIFN;3
4634;Médio;Sim;9402.49;61.72;SP;Viúvo;Empresário;KU;1
4635;Fundamental;Sim;7948.53;43.59;TO;Viúvo;Advogado;OHUD;3
4636;Fundamental;Não;3096.69;51.93;PA;Solteiro;Advogado;UHU;3
4637;Fundamental;Sim;9133.93;50.1;AM;Divorciado;Empresário;WZW;1
4638;Pós-Graduação;Sim;2447.69;74.21;PE;Divorciado;Artista;MZ;0
4639;Médio;Não;5382.35;31.34;DF;Divorciado;Médico;WW;2
4640;Pós-Graduação;Não;4403.48;68.39;MT;Viúvo;Outros;LDTH;2
4641;Fundamental;Não;8979.16;33.2;MT;Divorciado;Empresário;UKR;1
4642;Médio;Não;4098.78;39.8;AM;Viúvo;Artista;UL;2
4643;Superior;Sim;2914.26;46.14;TO;Divorciado;Médico;VMI;2
4644;Pós-Graduação;Sim;9212.72;35.41;SE;Solteiro;Outros;Q;3
4645;Superior;Não;7470.23;43.05;RJ;Divorciado;Advogado;KLLX;3
4646;Médio;Sim;8098.08;41.65;RR;Casado;Advogado;W;1
4647;Superior;Não;1756.09;28.64;RR;Viúvo;Médico;PMAHD;3
4648;Superior;Não;2563.44;79.33;BA;Viúvo;Engenheiro;WCIVG;1
4649;Superior;Não;2822.47;75.79;RN;Viúvo;Estudante;GZG;3
4650;Médio;Sim;4726.44;69.61;BA;Solteiro;Médico;KV;0
4651;Pós-Graduação;Não;7815.01;51.25;DF;Divorciado;Professor;T;3
4652;Pós-Graduação;Não;4050.78;31.78;RS;Casado;Professor;HH;0
4653;Pós-Graduação;Sim;3453.22;61.2;SC;Divorciado;Empresário;IDPC;2
4654;Fundamental;Sim;7031.96;62.77;RN;Viúvo;Outros;TRZED;0
4655;Fundamental;Não;9105.89;73.35;MA;Solteiro;Artista;DL;2
4656;Médio;Sim;4217.09;52.44;SP;Divorciado;Artista;JVGDZ;3
4657;Superior;Sim;1463.32;43.23;PI;Viúvo;Médico;RN;1
4658;Médio;Não;5204.74;40.74;RR;Viúvo;Engenheiro;IZ;0
4659;Fundamental;Sim;7604.57;64.57;CE;Solteiro;Engenheiro;ZYP;2
4660;Fundamental;Sim;9953.2;57.24;TO;Viúvo;Empresário;ISBRO;3
4661;Médio;Não;2978.19;67.35;RR;Solteiro;Outros;JKZR;1
4662;Médio;Sim;4555.47;41.89;AC;Divorciado;Estudante;Q;1
4663;Superior;Não;2790.21;30.89;SC;Casado;Engenheiro;TUG;1
4664;Médio;Sim;1869.12;73.3;SP;Casado;Artista;HSX;3
4665;Fundamental;Sim;7440.81;30.29;AL;Casado;Empresário;VH;1
4666;Médio;Sim;5993.27;60.22;AP;Viúvo;Advogado;GPOL;0
4667;Superior;Sim;8264.09;57.54;GO;Divorciado;Médico;ON;1
4668;Fundamental;Sim;7774.75;30.26;SC;Solteiro;Médico;B;2
4669;Médio;Sim;1922.97;38.14;AM;Divorciado;Artista;NDDWN;2
4670;Médio;Sim;7659.58;70.55;RO;Casado;Outros;C;0
4671;Médio;Sim;6299.09;36.14;PI;Casado;Empresário;FRPNS;0
4672;Médio;Sim;1409.78;52.76;MG;Solteiro;Advogado;G;1
4673;Superior;Não;5990.83;24.94;PI;Casado;Engenheiro;AROUC;0
4674;Fundamental;Não;8452.81;23.11;RR;Casado;Estudante;GXV;0
4675;Pós-Graduação;Não;3663.55;76.38;PR;Viúvo;Professor;UIG;1
4676;Fundamental;Sim;7719.17;75.15;MS;Solteiro;Artista;ZGY;1
4677;Pós-Graduação;Não;9344.23;57.92;AP;Solteiro;Professor;DM;1
4678;Pós-Graduação;Não;4348.53;26.95;GO;Solteiro;Engenheiro;S;2
4679;Superior;Não;2992.11;69.96;ES;Solteiro;Engenheiro;W;0
4680;Médio;Não;9049.52;68.94;RR;Viúvo;Estudante;INND;2
4681;Médio;Sim;9800.38;72.93;AL;Viúvo;Outros;P;2
4682;Fundamental;Sim;8560.89;31.08;AP;Divorciado;Advogado;ENSXU;1
4683;Fundamental;Sim;4213.32;32.88;CE;Casado;Professor;J;0
4684;Pós-Graduação;Sim;7276.83;53.24;DF;Divorciado;Outros;RA;0
4685;Superior;Sim;2483.27;78.15;SE;Divorciado;Estudante;O;1
4686;Médio;Sim;7056.64;24.93;RS;Divorciado;Outros;BO;0
4687;Superior;Sim;4121.62;49.79;AP;Solteiro;Professor;TVRK;0
4688;Médio;Não;3088.52;72.3;PA;Solteiro;Engenheiro;KPUKJ;3
4689;Fundamental;Sim;5256.39;35.04;AM;Solteiro;Advogado;ISPSY;3
4690;Pós-Graduação;Sim;2565.65;67.8;AP;Solteiro;Empresário;YSU;2
4691;Pós-Graduação;Sim;2300.76;28.97;GO;Casado;Advogado;CT;2
4692;Fundamental;Sim;4363.24;32.17;PE;Divorciado;Estudante;A;3
4693;Superior;Sim;5814.38;43.76;PR;Casado;Engenheiro;VDB;2
4694;Médio;Sim;3526.9;65.37;SP;Solteiro;Empresário;S;3
4695;Fundamental;Sim;5634.68;71.63;MS;Divorciado;Advogado;PA;2
4696;Fundamental;Sim;6485.23;41.58;PA;Casado;Médico;XNM;0
4697;Fundamental;Não;7705.57;52.89;RR;Solteiro;Empresário;Z;1
4698;Médio;Sim;6866.46;18.79;PB;Divorciado;Outros;NPD;3
4699;Superior;Não;1805.65;37.64;TO;Casado;Médico;FL;3
4700;Médio;Sim;4828.7;40.89;RJ;Casado;Estudante;IQM;2
4701;Superior;Sim;3509.82;62.87;SE;Casado;Artista;DPU;3
4702;Médio;Sim;4659.85;18.17;MT;Solteiro;Estudante;JQ;2
4703;Fundamental;Sim;4569.96;74.01;RS;Viúvo;Artista;IGJL;3
4704;Médio;Não;8521.58;30.55;PR;Viúvo;Estudante;UWM;0
4705;Médio;Não;7620.16;28.85;MT;Viúvo;Empresário;WYZ;3
4706;Pós-Graduação;Sim;9909.41;67.56;ES;Casado;Engenheiro;KV;2
4707;Pós-Graduação;Não;8691.36;19.38;PA;Divorciado;Outros;OUBXR;1
4708;Fundamental;Não;7522.29;72.04;RR;Solteiro;Professor;M;3
4709;Fundamental;Não;8901.01;68.41;AC;Divorciado;Estudante;EQQ;2
4710;Superior;Não;8682.37;77.63;RO;Solteiro;Engenheiro;SVKG;0
4711;Fundamental;Não;5506.51;73.35;PB;Divorciado;Médico;RKOE;3
4712;Fundamental;Não;2484.18;32.15;RR;Solteiro;Artista;YST;3
4713;Superior;Não;2658.41;63.55;PI;Divorciado;Engenheiro;BGMA;2
4714;Fundamental;Não;8881.41;59.05;MT;Solteiro;Professor;B;3
4715;Superior;Sim;1903.86;42.39;SE;Solteiro;Professor;QZOYN;2
4716;Médio;Não;1591.56;42.98;MT;Divorciado;Médico;Z;0
4717;Fundamental;Não;3533.5;77.08;ES;Casado;Artista;IADGR;0
4718;Superior;Sim;2341.83;35.56;RO;Divorciado;Outros;JPAF;3
4719;Superior;Não;4500.36;44.9;RR;Viúvo;Outros;IWT;3
4720;Superior;Não;8616.89;46.79;RJ;Solteiro;Advogado;SIIV;1
4721;Médio;Sim;3625.68;64.91;MS;Viúvo;Advogado;C;3
4722;Pós-Graduação;Sim;7122.84;61.57;AL;Casado;Professor;S;3
4723;Médio;Sim;3192.29;35.66;BA;Casado;Empresário;XCW;0
4724;Superior;Sim;2823.54;49.87;AC;Viúvo;Engenheiro;L;1
4725;Médio;Não;7678.95;31.2;PA;Divorciado;Estudante;UR;0
4726;Médio;Não;5180.47;76.17;BA;Solteiro;Médico;KR;2
4727;Fundamental;Não;7046.55;31.62;AP;Divorciado;Empresário;SZ;2
4728;Superior;Não;8735.88;32.42;SC;Divorciado;Médico;S;0
4729;Pós-Graduação;Sim;7094.05;50.43;MG;Solteiro;Estudante;JKRU;1
4730;Médio;Sim;8094.63;38.95;PA;Casado;Artista;XJS;2
4731;Pós-Graduação;Sim;1606.7;22.81;DF;Casado;Estudante;H;0
4732;Pós-Graduação;Sim;4724.01;76.8;MS;Casado;Engenheiro;BRAR;2
4733;Médio;Sim;6909.68;62.78;SP;Divorciado;Médico;FNDV;2
4734;Médio;Não;7496.82;73.07;RN;Solteiro;Advogado;B;2
4735;Pós-Graduação;Sim;8403.72;32.61;AL;Solteiro;Engenheiro;TNFHW;0
4736;Superior;Não;4238.24;55.06;GO;Solteiro;Empresário;Y;0
4737;Fundamental;Não;5108.24;62.0;SP;Solteiro;Advogado;JSWCB;2
4738;Médio;Não;1553.74;35.21;RS;Divorciado;Engenheiro;CEVCC;3
4739;Médio;Não;6895.3;66.67;AP;Viúvo;Advogado;AULXK;3
4740;Médio;Não;2204.57;57.21;AP;Divorciado;Estudante;X;3
4741;Fundamental;Não;2318.87;46.26;AP;Casado;Médico;WDT;2
4742;Médio;Sim;8792.87;51.22;MG;Divorciado;Advogado;M;1
4743;Médio;Não;1277.52;40.76;MS;Casado;Médico;KQVWQ;3
4744;Superior;Sim;5457.06;77.08;MA;Viúvo;Advogado;SDRA;0
4745;Médio;Sim;3526.76;65.3;RJ;Casado;Médico;JFN;3
4746;Pós-Graduação;Sim;1807.75;72.29;MG;Viúvo;Advogado;DNMB;3
4747;Superior;Não;7705.32;76.53;AM;Divorciado;Outros;G;2
4748;Superior;Sim;6113.45;29.09;RS;Divorciado;Empresário;KLHO;0
4749;Pós-Graduação;Sim;1888.0;50.13;GO;Viúvo;Médico;FRTAK;3
4750;Fundamental;Não;2507.28;34.27;ES;Divorciado;Artista;SS;2
4751;Fundamental;Sim;6896.36;20.68;BA;Casado;Estudante;WYKTY;2
4752;Superior;Sim;1509.15;49.96;PR;Divorciado;Empresário;DM;2
4753;Pós-Graduação;Não;2643.97;29.24;RN;Solteiro;Médico;G;1
4754;Pós-Graduação;Não;9701.69;35.95;ES;Viúvo;Engenheiro;VPQXG;1
4755;Médio;Sim;7806.78;65.43;GO;Viúvo;Médico;WH;1
4756;Superior;Não;2708.2;60.33;MA;Viúvo;Artista;XMVCU;3
4757;Superior;Sim;8432.77;74.12;AC;Casado;Médico;NNIAE;1
4758;Superior;Sim;2755.59;59.69;RO;Divorciado;Engenheiro;MLMHH;2
4759;Médio;Sim;4362.39;68.98;MS;Divorciado;Médico;KOKMR;2
4760;Superior;Não;7609.91;35.54;MG;Casado;Engenheiro;G;2
4761;Fundamental;Sim;9575.57;34.65;RO;Divorciado;Artista;JHU;0
4762;Pós-Graduação;Sim;3437.27;52.22;MG;Solteiro;Outros;OUR;1
4763;Médio;Não;6388.38;22.04;MT;Casado;Estudante;AELM;0
4764;Fundamental;Não;9218.54;26.98;SE;Viúvo;Outros;H;0
4765;Fundamental;Sim;6156.49;57.49;AL;Solteiro;Empresário;WVNG;1
4766;Fundamental;Sim;4476.95;29.21;SE;Divorciado;Médico;N;1
4767;Médio;Sim;1927.14;65.84;AC;Solteiro;Artista;T;2
4768;Médio;Não;2500.59;77.78;SC;Solteiro;Médico;XQO;3
4769;Médio;Não;6582.12;18.5;AP;Viúvo;Estudante;FX;3
4770;Fundamental;Não;5556.4;79.13;MG;Divorciado;Artista;Q;2
4771;Médio;Não;6154.06;30.81;MS;Divorciado;Estudante;TEKT;2
4772;Fundamental;Não;3809.74;71.1;AL;Casado;Advogado;FNLTN;2
4773;Superior;Não;1368.55;43.96;PE;Casado;Estudante;SVV;3
4774;Médio;Não;9909.51;74.5;MT;Casado;Engenheiro;R;3
4775;Médio;Não;4027.63;43.81;AC;Divorciado;Advogado;JF;0
4776;Superior;Sim;5425.56;68.12;CE;Divorciado;Engenheiro;FUCB;1
4777;Pós-Graduação;Sim;9439.03;60.27;CE;Divorciado;Outros;VZOQ;1
4778;Médio;Não;7876.98;55.15;DF;Casado;Advogado;LU;0
4779;Pós-Graduação;Não;4633.34;35.11;RR;Viúvo;Artista;WZX;3
4780;Fundamental;Sim;3017.74;40.85;AC;Solteiro;Engenheiro;ZHN;1
4781;Médio;Sim;7565.37;62.13;MS;Casado;Advogado;JIIEM;0
4782;Fundamental;Sim;4250.99;76.33;MA;Viúvo;Médico;LZKS;2
4783;Pós-Graduação;Não;1385.24;35.42;CE;Viúvo;Empresário;DERF;1
4784;Superior;Não;3861.37;50.53;SE;Solteiro;Estudante;TURV;3
4785;Fundamental;Sim;8454.59;65.45;SC;Casado;Outros;EOJOZ;2
4786;Superior;Sim;4031.93;75.05;AC;Viúvo;Outros;S;3
4787;Médio;Não;8415.98;37.94;PA;Viúvo;Estudante;X;1
4788;Médio;Não;6590.82;67.46;PI;Viúvo;Professor;TOITK;1
4789;Superior;Sim;4015.56;55.87;AP;Solteiro;Advogado;THQG;1
4790;Pós-Graduação;Sim;6194.84;65.91;SE;Casado;Professor;K;2
4791;Superior;Sim;1731.26;21.47;MS;Casado;Outros;VJZ;2
4792;Médio;Sim;3568.96;43.49;SP;Divorciado;Engenheiro;FR;1
4793;Médio;Sim;7886.02;25.8;AP;Divorciado;Empresário;PMHDP;1
4794;Superior;Não;9892.77;72.93;SE;Solteiro;Médico;DENOC;2
4795;Médio;Sim;5758.67;19.35;MT;Solteiro;Engenheiro;ZD;1
4796;Superior;Sim;5449.48;77.03;RN;Viúvo;Artista;QU;3
4797;Superior;Sim;7408.58;72.91;MT;Divorciado;Estudante;MNMB;1
4798;Pós-Graduação;Sim;6326.92;55.32;RJ;Solteiro;Engenheiro;MCWA;1
4799;Pós-Graduação;Sim;3029.02;31.1;DF;Viúvo;Engenheiro;YYLGS;0
4800;Fundamental;Não;5885.27;23.84;TO;Solteiro;Estudante;UTGG;2
4801;Pós-Graduação;Não;1749.14;66.1;RN;Divorciado;Empresário;NHS;3
4802;Pós-Graduação;Não;4929.41;40.68;PE;Viúvo;Professor;OGLSH;0
4803;Fundamental;Sim;5681.15;70.28;BA;Divorciado;Advogado;J;2
4804;Fundamental;Não;3929.22;68.88;MS;Solteiro;Médico;SHQPU;3
4805;Médio;Não;1875.93;18.6;PI;Divorciado;Advogado;M;3
4806;Superior;Sim;7218.75;77.07;AM;Viúvo;Professor;HC;2
4807;Médio;Sim;8348.57;39.21;BA;Viúvo;Outros;W;0
4808;Fundamental;Não;9859.09;50.09;RR;Viúvo;Médico;JRPY;0
4809;Pós-Graduação;Não;3646.91;30.7;RJ;Viúvo;Artista;BXR;3
4810;Superior;Não;3595.57;68.56;PE;Viúvo;Advogado;IN;1
4811;Pós-Graduação;Sim;4538.67;24.48;GO;Casado;Artista;LF;3
4812;Fundamental;Não;9139.19;21.1;SE;Viúvo;Professor;U;1
4813;Médio;Sim;3329.32;71.27;RN;Divorciado;Outros;QK;3
4814;Fundamental;Não;1963.79;42.09;PE;Viúvo;Engenheiro;BBWB;3
4815;Superior;Sim;4504.82;71.82;PI;Viúvo;Engenheiro;GLZO;3
4816;Médio;Não;7214.4;64.7;RO;Solteiro;Médico;PCJA;2
4817;Médio;Não;8767.24;33.55;MA;Casado;Médico;SJGV;3
4818;Fundamental;Não;9663.16;60.11;MT;Casado;Estudante;XXKCE;1
4819;Fundamental;Sim;3444.94;56.7;CE;Divorciado;Empresário;E;1
4820;Pós-Graduação;Não;1769.37;47.92;PR;Casado;Engenheiro;TKP;2
4821;Superior;Sim;2864.43;46.42;AM;Solteiro;Estudante;HZFXL;1
4822;Superior;Não;9634.69;41.16;PE;Casado;Estudante;WLZQY;0
4823;Fundamental;Não;8813.53;37.7;RJ;Solteiro;Engenheiro;QTD;0
4824;Fundamental;Sim;1331.61;70.73;PR;Divorciado;Empresário;MBVI;3
4825;Fundamental;Sim;8258.52;19.57;MA;Solteiro;Artista;H;0
4826;Superior;Não;5045.48;29.55;MA;Viúvo;Professor;UHEEI;1
4827;Pós-Graduação;Não;6787.64;55.06;MT;Solteiro;Estudante;SFCW;3
4828;Superior;Sim;2119.68;21.56;RO;Viúvo;Professor;RKYNF;2
4829;Pós-Graduação;Não;7582.95;50.28;PB;Divorciado;Artista;BM;1
4830;Superior;Sim;8777.74;46.47;MS;Casado;Professor;H;3
4831;Fundamental;Não;2317.34;20.79;RR;Casado;Outros;FQ;3
4832;Superior;Não;4640.89;77.7;GO;Solteiro;Médico;KD;0
4833;Superior;Sim;6368.86;54.27;PB;Casado;Artista;KFEL;1
4834;Médio;Não;8954.8;20.74;PB;Viúvo;Estudante;X;1
4835;Superior;Não;7547.74;33.31;TO;Divorciado;Médico;GSX;2
4836;Pós-Graduação;Sim;7805.19;42.69;DF;Viúvo;Estudante;DNYI;1
4837;Fundamental;Não;9199.88;60.54;GO;Solteiro;Engenheiro;T;2
4838;Pós-Graduação;Sim;7936.43;36.46;MG;Solteiro;Médico;CD;2
4839;Fundamental;Sim;7674.02;73.88;RS;Casado;Engenheiro;PPG;2
4840;Médio;Não;5061.87;63.53;SP;Solteiro;Outros;VIWXG;1
4841;Médio;Não;5982.71;54.12;PA;Solteiro;Artista;VI;1
4842;Pós-Graduação;Sim;3252.23;30.09;RJ;Divorciado;Estudante;AWJW;1
4843;Fundamental;Não;2184.86;79.28;TO;Casado;Professor;KVBLZ;1
4844;Pós-Graduação;Sim;2382.19;60.81;SP;Divorciado;Médico;QQEK;2
4845;Superior;Não;6453.55;53.6;PI;Solteiro;Estudante;AGQT;1
4846;Fundamental;Não;4768.37;78.8;CE;Solteiro;Advogado;TMQXB;0
4847;Pós-Graduação;Não;8369.64;19.09;CE;Divorciado;Advogado;JEC;3
4848;Pós-Graduação;Sim;7004.13;65.79;AL;Solteiro;Engenheiro;PHG;3
4849;Pós-Graduação;Sim;9121.81;37.85;BA;Solteiro;Engenheiro;UULZA;0
4850;Superior;Sim;6182.59;69.87;RS;Viúvo;Outros;UFHV;2
4851;Superior;Sim;1241.82;35.13;MT;Casado;Advogado;OSY;1
4852;Médio;Não;1013.29;67.35;PR;Solteiro;Engenheiro;V;0
4853;Fundamental;Não;9187.74;32.39;BA;Viúvo;Empresário;ADOR;2
4854;Fundamental;Sim;3663.84;51.31;DF;Divorciado;Médico;LFYL;1
4855;Superior;Sim;1325.15;33.41;GO;Viúvo;Artista;AXJ;1
4856;Fundamental;Não;3916.5;76.45;MT;Casado;Advogado;RZP;0
4857;Pós-Graduação;Sim;5985.08;53.04;AM;Viúvo;Empresário;U;0
4858;Pós-Graduação;Sim;4650.36;54.9;BA;Divorciado;Engenheiro;YAFU;0
4859;Superior;Não;8658.72;63.82;RR;Divorciado;Advogado;LR;2
4860;Superior;Não;6090.23;61.95;PE;Viúvo;Advogado;ALB;1
4861;Superior;Sim;2298.05;45.45;RS;Casado;Advogado;JHGG;0
4862;Pós-Graduação;Não;3945.8;49.65;SE;Divorciado;Professor;ZNHDQ;1
4863;Fundamental;Não;3133.28;48.8;PA;Casado;Outros;MQHA;0
4864;Pós-Graduação;Sim;5952.93;23.65;PI;Casado;Professor;QK;0
4865;Pós-Graduação;Não;3589.74;19.2;PE;Casado;Engenheiro;AAAX;2
4866;Superior;Não;5146.62;22.45;RR;Casado;Empresário;IM;2
4867;Superior;Não;3124.75;29.87;MT;Solteiro;Médico;EMGQJ;0
4868;Médio;Sim;8605.46;65.84;ES;Casado;Outros;BOIM;0
4869;Superior;Não;8286.39;50.46;PB;Solteiro;Outros;V;3
4870;Médio;Não;6618.71;79.35;TO;Viúvo;Advogado;C;1
4871;Superior;Sim;4506.64;51.53;AC;Casado;Outros;XZV;3
4872;Fundamental;Não;4803.18;59.43;RO;Viúvo;Professor;F;0
4873;Pós-Graduação;Não;9945.42;79.31;RR;Divorciado;Outros;EGN;0
4874;Médio;Sim;6039.5;24.47;AL;Viúvo;Médico;FX;3
4875;Superior;Sim;8430.87;44.01;RR;Solteiro;Advogado;Y;3
4876;Fundamental;Sim;9002.44;46.53;AC;Casado;Estudante;O;2
4877;Fundamental;Não;1522.44;77.04;TO;Viúvo;Outros;SUT;3
4878;Pós-Graduação;Não;1135.96;78.52;CE;Viúvo;Médico;UIUTI;1
4879;Superior;Não;2573.97;44.36;RJ;Divorciado;Engenheiro;GEEU;1
4880;Fundamental;Sim;3578.3;24.98;AM;Divorciado;Professor;OOMR;3
4881;Superior;Não;3274.54;41.57;GO;Casado;Outros;MXUW;2
4882;Superior;Não;9160.6;43.42;PI;Divorciado;Outros;NHX;0
4883;Superior;Sim;6340.05;73.52;MT;Viúvo;Professor;FQ;2
4884;Superior;Sim;3772.52;61.2;SC;Casado;Engenheiro;IXYNF;1
4885;Fundamental;Sim;8786.75;18.23;RJ;Solteiro;Artista;XVCR;3
4886;Pós-Graduação;Sim;8778.12;27.11;GO;Divorciado;Professor;TVEFA;2
4887;Médio;Sim;1063.49;46.78;AM;Solteiro;Empresário;HKD;2
4888;Superior;Sim;5617.19;79.42;BA;Solteiro;Engenheiro;M;2
4889;Médio;Sim;6960.99;76.35;GO;Casado;Estudante;KMS;2
4890;Médio;Não;5915.45;38.88;CE;Divorciado;Advogado;W;2
4891;Médio;Sim;8801.0;44.53;TO;Divorciado;Engenheiro;TAOET;0
4892;Médio;Sim;5920.99;72.93;RJ;Viúvo;Outros;SXEV;2
4893;Superior;Não;5360.19;32.77;ES;Viúvo;Empresário;UKOD;2
4894;Médio;Não;7968.46;37.82;DF;Solteiro;Estudante;WQIXQ;3
4895;Pós-Graduação;Sim;3007.11;48.43;CE;Divorciado;Advogado;IBRMI;2
4896;Médio;Sim;9238.96;30.35;MT;Casado;Advogado;HJJJT;3
4897;Fundamental;Não;9261.82;52.35;PE;Divorciado;Artista;CS;3
4898;Médio;Não;1694.01;69.8;PA;Viúvo;Estudante;WE;0
4899;Superior;Não;9208.0;34.21;MA;Viúvo;Advogado;QL;3
4900;Superior;Sim;4539.13;32.51;SP;Divorciado;Estudante;DK;3
4901;Médio;Não;4356.91;35.79;DF;Casado;Médico;IZU;3
4902;Superior;Não;5267.7;47.56;SP;Casado;Engenheiro;J;1
4903;Pós-Graduação;Sim;1971.4;38.67;AC;Viúvo;Engenheiro;XQDZG;3
4904;Fundamental;Sim;2523.98;61.87;RN;Casado;Artista;MGI;3
4905;Pós-Graduação;Sim;6971.3;56.42;MG;Viúvo;Médico;RLFI;3
