ID Cliente,Cor do Cabelo,Cor dos Olhos,Cor da Pele,Altura (cm),Peso (kg),Tatuagens,Piercings,Tipo Sanguíneo,Tipo de Pele
4381,Castanho,Verde,Indígena,179.7,67.6,3,0,AB+,Normal
4382,Loiro,Castanho,Amarela,180.65,111.97,1,0,O-,Seca
4383,Ruivo,Verde,Negra,178.77,97.23,0,0,O+,Normal
4384,Ruivo,Azul,Parda,176.34,111.57,5,0,A-,Mista
4385,Loiro,Verde,Branca,182.58,91.38,1,3,B-,Oleosa
4386,Castanho,Castanho,Amarela,175.68,83.27,0,0,O-,Oleosa
4387,Loiro,Castanho,Amarela,159.96,43.9,3,1,O+,Mista
4388,Ruivo,Verde,Indígena,186.77,116.13,3,1,O+,Seca
4389,Castanho,Castanho,Branca,151.0,98.7,5,1,B-,Oleosa
4390,Loiro,Azul,Amarela,160.97,86.17,4,2,O+,Oleosa
4391,Ruivo,Azul,Amarela,171.6,100.59,3,3,AB+,Seca
4392,Ruivo,Castanho,Amarela,170.49,98.82,0,2,O+,Mista
4393,Preto,Azul,Parda,186.88,62.87,4,1,AB-,Seca
4394,Preto,Castanho,Branca,187.26,91.04,1,2,B-,Seca
4395,Loiro,Verde,Negra,185.31,44.9,3,0,B-,Seca
4396,Castanho,Preto,Negra,153.12,44.91,0,0,B-,Mista
4397,Castanho,Castanho,Branca,167.39,59.36,2,0,AB+,Normal
4398,Preto,Verde,Parda,159.84,67.89,2,2,O-,Oleosa
4399,Ruivo,Azul,Branca,158.06,70.8,4,3,O-,Normal
4400,Preto,Preto,Branca,166.83,80.72,3,0,AB+,Oleosa
4401,Loiro,Castanho,Branca,177.2,46.07,5,1,O+,Seca
4402,Preto,Verde,Parda,159.43,57.09,1,2,B-,Mista
4403,Castanho,Verde,Branca,154.82,66.41,0,3,B-,Mista
4404,Loiro,Azul,Indígena,166.09,81.8,0,2,O-,Oleosa
4405,Castanho,Castanho,Indígena,152.32,92.36,1,3,B+,Mista
4406,Loiro,Azul,Parda,190.48,61.96,2,0,B+,Seca
4407,Ruivo,Preto,Negra,163.51,91.66,5,0,O+,Seca
4408,Preto,Preto,Branca,194.31,78.18,0,3,B+,Normal
4409,Castanho,Castanho,Amarela,194.96,76.65,1,2,A-,Normal
4410,Loiro,Castanho,Negra,177.49,68.18,2,1,A-,Oleosa
4411,Preto,Verde,Branca,150.1,44.0,2,3,AB-,Normal
4412,Castanho,Verde,Indígena,167.76,43.37,2,1,A+,Seca
4413,Ruivo,Azul,Branca,184.46,91.13,2,2,B+,Oleosa
4414,Loiro,Preto,Branca,196.25,48.25,0,2,B-,Seca
4415,Castanho,Preto,Branca,192.12,72.27,5,2,O-,Oleosa
4416,Castanho,Azul,Parda,180.8,114.51,0,2,AB+,Seca
4417,Ruivo,Castanho,Indígena,183.0,70.51,2,3,B-,Seca
4418,Loiro,Preto,Parda,178.23,75.79,2,1,O-,Oleosa
4419,Preto,Azul,Parda,180.57,78.96,4,0,B-,Seca
4420,Castanho,Azul,Amarela,152.98,105.25,0,1,AB+,Mista
4421,Loiro,Preto,Negra,169.91,83.91,4,0,AB-,Oleosa
4422,Loiro,Verde,Negra,184.88,42.89,5,1,A+,Mista
4423,Ruivo,Castanho,Negra,158.2,116.97,5,2,AB-,Normal
4424,Castanho,Preto,Indígena,172.87,88.66,0,2,B+,Mista
4425,Preto,Verde,Indígena,171.81,52.38,5,3,A-,Normal
4426,Castanho,Azul,Indígena,162.2,77.01,4,1,AB+,Oleosa
4427,Castanho,Castanho,Parda,161.36,112.95,4,1,A+,Seca
4428,Preto,Azul,Indígena,192.19,48.22,4,1,AB-,Mista
4429,Loiro,Azul,Parda,199.65,111.8,1,2,A+,Seca
4430,Castanho,Preto,Negra,160.34,82.17,4,0,AB+,Normal
4431,Loiro,Castanho,Negra,193.6,84.7,3,3,O-,Oleosa
4432,Ruivo,Verde,Branca,180.47,96.26,3,0,B+,Seca
4433,Loiro,Preto,Indígena,169.27,78.7,5,3,O+,Normal
4434,Preto,Azul,Indígena,189.48,48.23,3,1,A+,Mista
4435,Preto,Azul,Parda,197.99,47.47,1,2,O-,Seca
4436,Ruivo,Castanho,Negra,160.72,69.27,4,1,O+,Normal
4437,Loiro,Azul,Negra,174.18,114.23,4,2,B+,Seca
4438,Castanho,Azul,Amarela,195.01,73.94,3,3,A-,Normal
4439,Ruivo,Preto,Negra,154.17,103.91,1,3,AB+,Seca
4440,Preto,Azul,Indígena,166.81,118.22,2,0,AB-,Oleosa
4441,Loiro,Preto,Indígena,155.7,49.03,3,2,O-,Seca
4442,Preto,Castanho,Branca,181.56,85.5,0,2,O-,Normal
4443,Castanho,Castanho,Negra,177.12,77.6,3,3,B-,Seca
4444,Ruivo,Castanho,Branca,190.57,106.53,1,0,O+,Seca
4445,Ruivo,Castanho,Indígena,191.36,75.08,0,0,O+,Seca
4446,Preto,Preto,Indígena,170.12,86.33,1,3,A+,Mista
4447,Ruivo,Azul,Parda,169.88,97.02,2,0,AB-,Seca
4448,Loiro,Castanho,Amarela,155.24,56.16,1,1,A-,Normal
4449,Loiro,Preto,Branca,171.7,55.94,4,0,A-,Oleosa
4450,Preto,Azul,Branca,165.24,73.11,1,0,O-,Normal
4451,Preto,Preto,Negra,188.85,78.12,5,3,AB+,Mista
4452,Ruivo,Castanho,Amarela,150.04,43.33,0,2,O-,Normal
4453,Preto,Preto,Negra,153.72,65.67,0,0,B-,Mista
4454,Loiro,Preto,Negra,157.75,42.25,0,3,O+,Normal
4455,Castanho,Azul,Amarela,175.29,117.57,4,1,O+,Normal
4456,Loiro,Castanho,Indígena,157.84,82.9,0,2,AB-,Seca
4457,Ruivo,Azul,Negra,195.0,69.99,2,1,B-,Mista
4458,Preto,Azul,Negra,185.84,60.45,1,0,O-,Oleosa
4459,Preto,Verde,Negra,157.62,91.49,2,2,AB-,Mista
4460,Preto,Azul,Parda,183.65,45.36,1,0,O-,Oleosa
4461,Ruivo,Azul,Branca,192.46,67.82,4,1,AB+,Seca
4462,Castanho,Verde,Branca,186.55,66.17,2,0,AB-,Oleosa
4463,Ruivo,Azul,Negra,161.19,96.45,4,1,AB-,Normal
4464,Loiro,Castanho,Parda,194.89,83.63,1,1,O-,Oleosa
4465,Castanho,Preto,Amarela,173.05,59.75,0,2,A-,Normal
4466,Preto,Verde,Indígena,180.0,116.15,3,0,B-,Seca
4467,Loiro,Verde,Indígena,192.81,118.99,5,3,A-,Seca
4468,Preto,Azul,Amarela,176.42,86.28,5,2,AB+,Mista
4469,Castanho,Verde,Amarela,166.27,87.46,2,3,AB+,Seca
4470,Ruivo,Castanho,Negra,196.89,100.89,0,0,AB+,Oleosa
4471,Loiro,Azul,Negra,186.81,53.05,3,3,O+,Seca
4472,Ruivo,Azul,Branca,185.02,52.74,4,0,A-,Seca
4473,Loiro,Castanho,Branca,170.3,72.01,4,2,O+,Oleosa
4474,Preto,Azul,Amarela,194.78,51.36,5,3,B-,Normal
4475,Preto,Azul,Amarela,174.65,77.45,3,2,AB-,Seca
4476,Ruivo,Azul,Amarela,154.75,102.14,2,0,B+,Seca
4477,Preto,Castanho,Negra,152.17,78.56,2,2,AB-,Normal
4478,Castanho,Azul,Amarela,187.78,84.76,3,2,O-,Normal
4479,Castanho,Castanho,Indígena,186.17,45.32,3,0,AB+,Oleosa
4480,Castanho,Castanho,Amarela,191.28,66.42,1,1,O-,Oleosa
4481,Castanho,Preto,Branca,158.35,105.15,4,1,O-,Normal
4482,Loiro,Castanho,Indígena,181.74,114.32,4,1,O-,Seca
4483,Loiro,Verde,Parda,196.72,74.22,3,3,AB+,Normal
4484,Castanho,Verde,Negra,176.13,78.79,5,3,B-,Mista
4485,Loiro,Preto,Amarela,192.82,109.52,1,2,O-,Mista
4486,Castanho,Azul,Amarela,190.66,40.34,2,0,B+,Oleosa
4487,Ruivo,Verde,Indígena,162.37,110.0,0,1,A-,Normal
4488,Loiro,Castanho,Parda,153.75,56.19,4,2,B+,Seca
4489,Castanho,Verde,Parda,156.37,52.13,4,0,B-,Oleosa
4490,Castanho,Preto,Branca,180.33,81.24,3,2,AB+,Normal
4491,Ruivo,Preto,Amarela,197.83,56.36,1,3,O-,Normal
4492,Ruivo,Azul,Indígena,155.84,112.08,1,2,O-,Oleosa
4493,Preto,Verde,Indígena,195.91,76.96,2,0,AB-,Seca
4494,Castanho,Preto,Amarela,184.74,78.32,1,3,O+,Oleosa
4495,Preto,Preto,Amarela,167.62,70.74,3,0,A-,Oleosa
4496,Loiro,Castanho,Indígena,179.67,87.4,2,2,A-,Oleosa
4497,Castanho,Castanho,Negra,178.98,104.89,5,3,O-,Mista
4498,Castanho,Preto,Parda,176.66,57.76,3,1,AB-,Oleosa
4499,Loiro,Verde,Negra,162.35,65.33,0,0,AB-,Normal
4500,Ruivo,Azul,Branca,184.64,91.04,0,2,O-,Seca
4501,Castanho,Castanho,Indígena,167.5,104.88,1,1,B-,Seca
4502,Ruivo,Castanho,Amarela,174.87,96.81,1,2,B+,Seca
4503,Castanho,Azul,Negra,186.72,53.17,1,1,B+,Seca
4504,Preto,Castanho,Amarela,150.83,50.06,0,1,A+,Mista
4505,Ruivo,Verde,Negra,185.81,81.43,1,0,A+,Oleosa
4506,Preto,Verde,Negra,186.59,115.47,1,0,A+,Seca
4507,Castanho,Azul,Parda,185.07,74.12,2,0,AB-,Mista
4508,Preto,Azul,Parda,168.84,117.46,0,2,A+,Seca
4509,Castanho,Preto,Amarela,184.8,40.35,2,1,AB-,Mista
4510,Castanho,Azul,Parda,191.1,83.55,3,2,AB+,Seca
4511,Preto,Verde,Negra,176.69,105.45,5,0,AB-,Mista
4512,Castanho,Azul,Parda,188.19,115.31,3,2,A-,Oleosa
4513,Loiro,Verde,Negra,180.58,40.61,3,0,O-,Oleosa
4514,Castanho,Preto,Amarela,167.7,113.29,0,2,B-,Oleosa
4515,Castanho,Preto,Indígena,191.47,113.91,1,0,O+,Seca
4516,Loiro,Verde,Amarela,156.92,50.0,2,0,AB-,Oleosa
4517,Ruivo,Preto,Branca,172.41,97.76,0,1,AB-,Normal
4518,Loiro,Azul,Indígena,165.4,40.64,5,2,AB+,Normal
4519,Loiro,Castanho,Negra,175.36,76.53,2,3,A+,Seca
4520,Loiro,Verde,Branca,178.28,106.29,4,1,AB-,Normal
4521,Loiro,Castanho,Amarela,197.62,84.45,4,0,A-,Seca
4522,Ruivo,Castanho,Branca,167.17,97.2,5,2,B-,Mista
4523,Castanho,Preto,Amarela,161.18,53.35,0,1,AB+,Mista
4524,Preto,Verde,Indígena,163.64,78.7,2,3,AB+,Oleosa
4525,Ruivo,Azul,Parda,171.76,78.01,0,2,B+,Normal
4526,Ruivo,Verde,Parda,181.82,76.47,4,1,AB+,Seca
4527,Castanho,Verde,Amarela,188.2,99.75,5,0,O+,Mista
4528,Loiro,Castanho,Branca,186.91,100.45,1,0,B+,Oleosa
4529,Loiro,Preto,Amarela,194.33,49.67,4,1,O-,Oleosa
4530,Ruivo,Preto,Amarela,178.97,100.8,0,0,A-,Mista
4531,Preto,Verde,Amarela,180.39,63.4,2,0,B+,Oleosa
4532,Loiro,Preto,Amarela,172.25,65.52,0,3,B-,Normal
4533,Ruivo,Verde,Branca,181.37,95.46,3,2,B-,Normal
4534,Preto,Azul,Amarela,157.14,78.46,3,0,B-,Mista
4535,Preto,Castanho,Parda,180.87,80.32,3,1,A+,Seca
4536,Preto,Preto,Parda,171.15,71.19,0,0,O+,Seca
4537,Preto,Verde,Negra,199.42,40.09,5,2,AB-,Mista
4538,Ruivo,Castanho,Parda,165.23,88.2,4,2,B-,Normal
4539,Ruivo,Azul,Parda,188.22,40.69,0,3,B-,Mista
4540,Preto,Verde,Parda,178.7,112.59,1,3,AB-,Seca
4541,Loiro,Preto,Amarela,169.82,51.71,1,3,B-,Seca
4542,Loiro,Azul,Negra,151.08,43.84,4,2,AB-,Mista
4543,Ruivo,Azul,Negra,150.19,51.32,1,2,O-,Oleosa
4544,Preto,Verde,Negra,189.09,108.6,3,0,AB-,Seca
4545,Preto,Azul,Indígena,172.86,51.26,4,1,A+,Mista
4546,Ruivo,Preto,Indígena,184.3,63.62,4,3,O+,Mista
4547,Ruivo,Verde,Indígena,174.9,63.22,2,1,B+,Normal
4548,Ruivo,Castanho,Indígena,177.96,57.33,2,0,B+,Oleosa
4549,Castanho,Azul,Negra,184.28,94.22,3,1,A-,Oleosa
4550,Castanho,Preto,Branca,192.53,44.15,5,3,O+,Mista
4551,Preto,Preto,Amarela,164.21,99.11,4,3,A+,Normal
4552,Castanho,Castanho,Parda,163.79,78.67,0,2,O-,Mista
4553,Loiro,Castanho,Branca,197.68,105.73,4,0,O-,Seca
4554,Preto,Azul,Negra,159.68,92.98,4,3,AB-,Mista
4555,Castanho,Azul,Branca,180.41,118.84,3,2,O-,Seca
4556,Preto,Castanho,Negra,175.2,47.51,1,2,B+,Normal
4557,Loiro,Preto,Branca,165.11,89.52,3,0,O-,Normal
4558,Loiro,Verde,Indígena,170.55,114.23,0,2,B-,Oleosa
4559,Preto,Verde,Indígena,162.13,96.95,2,1,O-,Normal
4560,Castanho,Preto,Branca,191.94,74.18,1,1,O+,Mista
4561,Preto,Preto,Parda,175.95,49.62,3,0,B-,Seca
4562,Loiro,Castanho,Branca,181.5,86.37,3,0,A+,Oleosa
4563,Castanho,Azul,Indígena,160.31,90.47,4,0,O-,Normal
4564,Castanho,Preto,Parda,186.65,48.67,2,0,O-,Seca
4565,Ruivo,Castanho,Amarela,176.82,69.18,4,1,B-,Mista
4566,Preto,Castanho,Negra,176.66,88.79,2,0,B-,Normal
4567,Loiro,Azul,Parda,199.86,67.99,2,2,O+,Mista
4568,Loiro,Azul,Negra,164.65,71.9,2,1,O+,Seca
4569,Preto,Preto,Amarela,179.21,101.57,1,1,O+,Oleosa
4570,Preto,Preto,Parda,151.4,72.54,0,0,A+,Normal
4571,Loiro,Verde,Negra,164.5,43.26,1,2,O-,Mista
4572,Loiro,Castanho,Negra,150.49,88.75,1,3,O-,Seca
4573,Preto,Verde,Amarela,180.25,94.5,2,1,AB-,Seca
4574,Preto,Preto,Parda,183.14,81.92,5,1,AB-,Mista
4575,Castanho,Verde,Negra,175.74,58.76,4,2,A+,Mista
4576,Ruivo,Castanho,Indígena,169.72,63.01,1,1,A+,Oleosa
4577,Loiro,Preto,Branca,150.5,61.28,2,2,AB+,Oleosa
4578,Castanho,Preto,Negra,198.24,41.4,4,0,AB+,Normal
4579,Preto,Azul,Branca,155.91,97.07,4,1,AB-,Oleosa
4580,Ruivo,Azul,Indígena,194.38,52.19,3,1,A+,Seca
4581,Loiro,Verde,Branca,151.57,114.89,1,2,O-,Seca
4582,Ruivo,Azul,Indígena,169.92,107.17,5,3,B+,Seca
4583,Castanho,Verde,Negra,198.06,115.6,0,1,O+,Normal
4584,Preto,Azul,Parda,151.95,118.91,1,3,B+,Mista
4585,Castanho,Azul,Indígena,170.01,70.39,3,3,A+,Oleosa
4586,Ruivo,Azul,Amarela,177.64,97.01,1,0,A-,Normal
4587,Castanho,Castanho,Amarela,195.09,55.7,3,1,A+,Mista
4588,Castanho,Verde,Negra,150.9,76.71,0,1,O-,Normal
4589,Preto,Azul,Negra,177.22,56.02,2,0,B-,Normal
4590,Preto,Azul,Branca,163.53,95.56,2,1,B+,Normal
4591,Ruivo,Castanho,Negra,191.68,50.17,0,2,B+,Normal
4592,Ruivo,Verde,Indígena,167.93,47.06,1,1,O+,Oleosa
4593,Castanho,Preto,Branca,155.22,46.08,0,2,AB-,Normal
4594,Loiro,Preto,Branca,161.07,60.67,0,1,B+,Oleosa
4595,Castanho,Preto,Branca,177.81,118.73,4,1,O-,Mista
4596,Ruivo,Azul,Parda,176.98,96.27,0,3,B+,Mista
4597,Castanho,Verde,Negra,177.78,76.69,5,3,AB-,Oleosa
4598,Preto,Castanho,Indígena,193.75,68.95,1,0,AB+,Normal
4599,Castanho,Preto,Branca,190.22,62.76,3,3,O+,Mista
4600,Preto,Verde,Amarela,166.49,93.74,5,3,B-,Seca
4601,Loiro,Verde,Indígena,165.26,73.71,3,3,A+,Oleosa
4602,Preto,Verde,Parda,190.74,100.98,5,0,AB-,Mista
4603,Loiro,Castanho,Negra,177.55,66.77,4,2,AB+,Normal
4604,Loiro,Castanho,Negra,180.94,103.09,0,1,A-,Mista
4605,Castanho,Castanho,Indígena,186.84,86.94,2,1,AB-,Mista
4606,Ruivo,Azul,Negra,163.1,46.61,0,3,O+,Mista
4607,Ruivo,Azul,Negra,192.73,115.57,4,3,O-,Seca
4608,Castanho,Verde,Branca,199.74,42.97,1,3,A-,Mista
4609,Loiro,Preto,Parda,177.67,96.17,5,3,A-,Normal
4610,Ruivo,Castanho,Negra,170.8,43.51,4,2,O-,Normal
4611,Preto,Verde,Parda,193.27,71.76,3,0,O-,Mista
4612,Ruivo,Verde,Indígena,150.73,106.3,0,3,AB-,Oleosa
4613,Loiro,Castanho,Branca,196.27,52.11,3,3,B-,Seca
4614,Loiro,Azul,Indígena,172.35,40.71,0,1,O-,Oleosa
4615,Preto,Verde,Indígena,168.53,80.31,0,0,B+,Mista
4616,Castanho,Verde,Branca,150.64,50.76,2,0,AB+,Seca
4617,Ruivo,Castanho,Amarela,150.03,67.89,3,3,AB-,Mista
4618,Castanho,Preto,Negra,152.3,85.75,0,2,A-,Seca
4619,Ruivo,Verde,Negra,167.25,56.71,4,1,O-,Oleosa
4620,Preto,Azul,Branca,169.52,60.93,4,2,A+,Normal
4621,Castanho,Preto,Amarela,183.94,77.5,5,0,AB+,Oleosa
4622,Ruivo,Preto,Negra,155.09,66.9,0,0,A+,Normal
4623,Ruivo,Castanho,Negra,194.43,76.46,0,1,O-,Oleosa
4624,Loiro,Azul,Negra,188.93,84.5,4,1,AB-,Normal
4625,Loiro,Verde,Indígena,167.79,108.31,4,0,AB-,Normal
4626,Ruivo,Castanho,Parda,160.17,57.65,1,2,B-,Normal
4627,Loiro,Azul,Indígena,195.56,63.12,5,0,A+,Mista
4628,Ruivo,Verde,Parda,197.52,80.03,2,0,AB-,Normal
4629,Ruivo,Azul,Amarela,169.37,56.56,3,3,B-,Oleosa
4630,Loiro,Castanho,Negra,154.85,79.36,5,1,O+,Oleosa
4631,Loiro,Preto,Amarela,163.05,47.14,5,2,AB-,Normal
4632,Loiro,Azul,Negra,178.27,54.95,4,3,O-,Seca
4633,Castanho,Preto,Branca,191.27,62.7,1,1,B+,Oleosa
4634,Preto,Verde,Negra,198.94,72.23,2,2,O+,Normal
4635,Ruivo,Preto,Negra,183.25,85.61,5,2,B-,Normal
4636,Preto,Azul,Indígena,194.86,105.46,3,1,AB-,Mista
4637,Castanho,Azul,Branca,164.71,70.75,3,3,A+,Seca
4638,Castanho,Azul,Branca,172.44,117.62,4,2,O-,Normal
4639,Ruivo,Castanho,Amarela,152.59,96.87,4,2,A+,Mista
4640,Ruivo,Verde,Negra,188.06,113.93,5,0,AB-,Mista
4641,Preto,Verde,Branca,195.7,118.8,1,3,A-,Seca
4642,Preto,Verde,Parda,195.61,70.99,2,1,B-,Oleosa
4643,Loiro,Azul,Amarela,182.68,62.69,0,1,A+,Normal
4644,Preto,Azul,Indígena,176.54,106.54,0,3,O+,Mista
4645,Preto,Castanho,Amarela,158.1,104.99,1,3,O+,Normal
4646,Castanho,Castanho,Amarela,193.91,41.84,2,1,O-,Seca
4647,Preto,Preto,Indígena,190.18,56.61,0,2,B+,Oleosa
4648,Loiro,Preto,Indígena,151.56,115.39,2,1,A-,Oleosa
4649,Preto,Castanho,Amarela,181.55,115.98,0,1,B+,Normal
4650,Ruivo,Castanho,Indígena,160.2,95.41,1,0,A-,Mista
4651,Loiro,Preto,Amarela,168.62,105.38,0,1,AB-,Mista
4652,Ruivo,Castanho,Indígena,184.4,72.61,4,1,O+,Oleosa
4653,Castanho,Castanho,Parda,152.38,69.19,0,3,B-,Oleosa
4654,Loiro,Preto,Indígena,163.57,102.29,0,1,O-,Oleosa
4655,Loiro,Azul,Indígena,164.78,51.36,4,1,A+,Seca
4656,Preto,Castanho,Amarela,197.48,71.43,5,3,B+,Mista
4657,Loiro,Castanho,Parda,162.6,66.65,0,3,O-,Seca
4658,Castanho,Castanho,Indígena,180.07,108.66,2,0,AB-,Seca
4659,Castanho,Preto,Amarela,196.91,87.38,0,3,B-,Mista
4660,Castanho,Azul,Negra,169.67,53.32,2,0,O-,Normal
4661,Loiro,Castanho,Indígena,163.71,97.65,0,2,B+,Normal
4662,Loiro,Azul,Amarela,167.15,93.58,5,1,A-,Mista
4663,Preto,Verde,Negra,171.1,63.21,5,1,AB+,Normal
4664,Castanho,Preto,Branca,195.12,43.15,1,2,B+,Mista
4665,Preto,Verde,Negra,170.04,42.75,1,3,AB+,Normal
4666,Castanho,Verde,Branca,195.83,110.45,2,1,A-,Mista
4667,Preto,Castanho,Indígena,158.24,94.02,5,0,B-,Mista
4668,Ruivo,Preto,Parda,197.0,51.3,0,2,O-,Oleosa
4669,Ruivo,Azul,Parda,168.89,83.69,3,1,A-,Mista
4670,Castanho,Verde,Branca,189.37,93.13,4,0,O-,Mista
4671,Preto,Preto,Indígena,156.3,46.91,5,0,B-,Oleosa
4672,Loiro,Castanho,Amarela,166.18,93.32,0,3,A+,Normal
4673,Loiro,Verde,Amarela,167.21,70.16,2,1,O+,Seca
4674,Loiro,Azul,Amarela,179.87,41.4,2,0,B-,Normal
4675,Preto,Verde,Parda,193.61,46.88,3,1,A+,Normal
4676,Ruivo,Preto,Parda,156.85,41.93,0,2,AB-,Normal
4677,Loiro,Azul,Branca,196.62,101.26,4,1,B-,Normal
4678,Castanho,Castanho,Parda,188.41,62.38,2,2,A+,Mista
4679,Ruivo,Preto,Amarela,159.21,105.91,3,3,O+,Oleosa
4680,Castanho,Verde,Negra,192.76,79.64,0,0,AB+,Normal
4681,Preto,Castanho,Branca,156.24,49.16,4,2,B-,Seca
4682,Loiro,Castanho,Negra,150.4,116.35,5,0,O+,Mista
4683,Castanho,Castanho,Amarela,161.8,56.23,2,3,A-,Normal
4684,Preto,Preto,Negra,196.59,44.56,0,0,O+,Normal
4685,Loiro,Preto,Amarela,182.38,91.6,3,3,O-,Normal
4686,Preto,Castanho,Indígena,164.74,98.04,3,3,B+,Mista
4687,Castanho,Castanho,Negra,189.66,119.07,0,2,B-,Normal
4688,Ruivo,Verde,Parda,162.93,65.62,2,0,O+,Seca
4689,Castanho,Azul,Amarela,165.37,73.66,5,2,O+,Mista
4690,Castanho,Castanho,Negra,195.04,92.44,4,2,AB-,Seca
4691,Ruivo,Azul,Negra,165.18,57.37,3,3,O+,Mista
4692,Preto,Preto,Branca,164.43,87.86,4,1,A+,Mista
4693,Preto,Preto,Negra,189.27,101.01,1,2,O+,Seca
4694,Castanho,Castanho,Amarela,168.62,111.74,0,3,O-,Seca
4695,Castanho,Castanho,Parda,161.14,104.95,0,3,O-,Mista
4696,Preto,Azul,Amarela,171.85,47.15,1,3,AB-,Seca
4697,Ruivo,Azul,Amarela,158.54,44.66,0,3,AB-,Mista
4698,Loiro,Preto,Amarela,192.41,97.79,2,1,AB-,Normal
4699,Ruivo,Verde,Amarela,190.89,87.15,2,0,O-,Oleosa
4700,Castanho,Preto,Parda,176.72,82.11,3,1,B-,Oleosa
4701,Preto,Verde,Negra,165.63,87.62,2,0,AB-,Mista
4702,Ruivo,Castanho,Amarela,174.45,58.78,2,2,AB+,Mista
4703,Castanho,Verde,Negra,154.09,84.24,3,2,A-,Seca
4704,Loiro,Castanho,Amarela,156.86,81.68,1,0,A+,Seca
4705,Loiro,Preto,Branca,166.65,98.17,1,2,AB-,Mista
4706,Ruivo,Castanho,Negra,167.38,104.76,3,2,O-,Normal
4707,Castanho,Azul,Negra,155.08,64.78,2,2,O-,Normal
4708,Castanho,Castanho,Branca,185.08,105.92,5,2,B+,Oleosa
4709,Loiro,Azul,Parda,193.09,117.37,3,1,AB-,Mista
4710,Preto,Preto,Parda,179.8,53.88,4,1,A+,Seca
4711,Preto,Azul,Branca,150.17,91.5,2,2,AB+,Mista
4712,Ruivo,Verde,Parda,162.46,115.87,0,2,A+,Seca
4713,Ruivo,Castanho,Amarela,156.39,66.87,3,2,B+,Oleosa
4714,Loiro,Azul,Amarela,159.24,116.15,5,0,AB-,Oleosa
4715,Castanho,Azul,Amarela,154.57,45.16,2,1,A-,Normal
4716,Preto,Preto,Branca,193.45,83.5,0,1,A+,Normal
4717,Preto,Castanho,Indígena,196.46,115.47,1,0,AB-,Seca
4718,Preto,Azul,Parda,188.96,100.48,1,2,AB-,Seca
4719,Preto,Preto,Parda,161.84,90.0,3,0,O-,Oleosa
4720,Loiro,Castanho,Indígena,188.94,44.05,2,2,B+,Oleosa
4721,Preto,Azul,Indígena,157.16,99.17,2,2,B-,Seca
4722,Castanho,Azul,Amarela,198.5,43.95,4,0,AB-,Oleosa
4723,Preto,Castanho,Branca,174.73,61.0,5,3,O-,Normal
4724,Ruivo,Verde,Amarela,171.28,57.65,4,1,AB+,Seca
4725,Castanho,Castanho,Branca,163.53,75.48,4,2,AB-,Oleosa
4726,Preto,Castanho,Parda,182.13,73.98,4,0,O-,Normal
4727,Loiro,Verde,Parda,186.58,59.4,3,0,B+,Mista
4728,Loiro,Azul,Negra,180.87,73.4,0,0,A+,Normal
4729,Preto,Castanho,Parda,177.78,53.63,4,3,A+,Normal
4730,Ruivo,Verde,Indígena,185.62,113.3,1,3,B+,Normal
4731,Loiro,Verde,Negra,166.06,41.98,1,2,AB+,Oleosa
4732,Castanho,Preto,Branca,166.24,103.11,4,2,A-,Mista
4733,Ruivo,Azul,Branca,159.05,46.59,0,0,A+,Mista
4734,Loiro,Castanho,Negra,183.43,118.8,5,1,AB+,Seca
4735,Ruivo,Verde,Indígena,158.52,93.95,1,3,A-,Seca
4736,Loiro,Azul,Parda,192.08,74.33,3,1,AB-,Seca
4737,Loiro,Preto,Branca,157.0,45.34,5,3,A+,Mista
4738,Ruivo,Castanho,Branca,192.96,108.24,4,2,O-,Seca
4739,Preto,Verde,Indígena,155.07,109.22,2,0,AB+,Oleosa
4740,Preto,Preto,Negra,155.78,85.77,0,2,B-,Mista
4741,Ruivo,Preto,Indígena,175.12,102.38,1,0,A-,Seca
4742,Loiro,Preto,Parda,174.46,111.53,5,2,O+,Normal
4743,Loiro,Azul,Branca,180.75,118.51,3,0,O+,Mista
4744,Loiro,Castanho,Amarela,172.43,101.53,2,3,A+,Oleosa
4745,Loiro,Castanho,Amarela,152.74,107.74,0,1,A-,Oleosa
4746,Loiro,Castanho,Parda,195.81,109.75,0,3,O+,Seca
4747,Preto,Verde,Indígena,176.45,112.91,3,1,A-,Normal
4748,Loiro,Preto,Amarela,181.84,57.62,0,1,A-,Normal
4749,Ruivo,Castanho,Parda,168.16,119.48,1,1,AB-,Mista
4750,Loiro,Verde,Indígena,179.96,109.05,1,2,AB-,Oleosa
4751,Loiro,Verde,Parda,162.92,47.06,3,1,O+,Oleosa
4752,Preto,Castanho,Parda,172.71,118.36,3,3,O+,Normal
4753,Castanho,Verde,Parda,163.46,94.47,2,3,A-,Oleosa
4754,Castanho,Preto,Branca,161.52,115.75,1,3,B-,Seca
4755,Loiro,Verde,Indígena,168.31,93.95,0,0,AB+,Oleosa
4756,Preto,Castanho,Indígena,160.74,99.33,5,1,A+,Normal
4757,Loiro,Castanho,Branca,188.62,40.67,5,1,AB+,Mista
4758,Castanho,Azul,Amarela,164.88,89.03,4,1,O-,Oleosa
4759,Preto,Castanho,Amarela,193.69,79.78,0,0,AB-,Mista
4760,Ruivo,Preto,Amarela,186.59,56.22,2,1,A+,Oleosa
4761,Ruivo,Verde,Indígena,192.66,75.83,3,0,A+,Oleosa
4762,Preto,Preto,Branca,164.79,80.31,3,3,A+,Normal
